data_type,model_type,item_id,source_id,worker_id,question,answer
tifa160,sd1dot5,tifa160_156,partiprompt_753,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_156,partiprompt_753,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_13,coco_655658,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_13,coco_655658,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_13,coco_655658,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_13,coco_655658,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_13,coco_655658,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_1,coco_325049,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_1,coco_325049,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_1,coco_325049,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_1,coco_325049,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_1,coco_325049,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_88,coco_397109,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_88,coco_397109,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_88,coco_397109,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_88,coco_397109,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_88,coco_397109,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_45,coco_393304,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_45,coco_393304,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_45,coco_393304,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_45,coco_393304,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_45,coco_393304,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_128,partiprompt_869,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_128,partiprompt_869,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_128,partiprompt_869,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_128,partiprompt_869,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_128,partiprompt_869,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_156,partiprompt_753,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_156,partiprompt_753,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_156,partiprompt_753,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_156,partiprompt_753,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_156,partiprompt_753,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_29,paintskill_254,4375840905,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_29,paintskill_254,4375843592,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_29,paintskill_254,4379690288,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_29,paintskill_254,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_29,paintskill_254,4389767429,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_142,drawbench_159,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_142,drawbench_159,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_142,drawbench_159,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_142,drawbench_159,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_142,drawbench_159,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_27,partiprompt_1136,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_27,partiprompt_1136,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_27,partiprompt_1136,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_27,partiprompt_1136,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_27,partiprompt_1136,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_126,drawbench_57,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_126,drawbench_57,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_126,drawbench_57,4379690288,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_126,drawbench_57,4387897261,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_126,drawbench_57,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_9,coco_98071,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_9,coco_98071,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_9,coco_98071,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_9,coco_98071,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_9,coco_98071,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_73,coco_464482,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_73,coco_464482,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_73,coco_464482,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_73,coco_464482,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_73,coco_464482,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_4,coco_361740,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_4,coco_361740,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_4,coco_361740,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_4,coco_361740,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_4,coco_361740,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_32,partiprompt_1053,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_32,partiprompt_1053,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_32,partiprompt_1053,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_32,partiprompt_1053,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_32,partiprompt_1053,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_133,drawbench_123,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_133,drawbench_123,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_133,drawbench_123,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_133,drawbench_123,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_133,drawbench_123,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_64,coco_559555,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_64,coco_559555,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_64,coco_559555,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_64,coco_559555,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_64,coco_559555,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_50,coco_479450,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_50,coco_479450,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_50,coco_479450,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_50,coco_479450,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_50,coco_479450,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_56,coco_602469,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_56,coco_602469,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_56,coco_602469,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_56,coco_602469,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_56,coco_602469,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_126,drawbench_57,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_126,drawbench_57,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_126,drawbench_57,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_126,drawbench_57,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_126,drawbench_57,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_100,coco_645405,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_100,coco_645405,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_100,coco_645405,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_100,coco_645405,4387897261,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_100,coco_645405,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_68,coco_663825,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_68,coco_663825,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_68,coco_663825,4379690288,How consistent is the image with the text description?,5
