Index,Video,Question,Answer
7519,videos/8iZ8RtiJq14.5.1.mp4,Does the camera roll counterclockwise?,Yes
7520,videos/LtXUoaZcp70.5.7.mp4,Does the camera roll clockwise?,Yes
7521,videos/5eDQ2SSsmEk.13.0.mp4,Does the camera roll clockwise?,No
7522,videos/LtXUoaZcp70.5.7.mp4,Does the camera roll counterclockwise?,No
7523,videos/5eDQ2SSsmEk.13.0.mp4,Does the camera roll counterclockwise?,Yes
7524,videos/JGiXuXc3cao.7.1.mp4,Does the camera roll clockwise?,Yes
7525,videos/5eDQ2SSsmEk.9.7.mp4,Does the camera roll clockwise?,No
7526,videos/JGiXuXc3cao.7.1.mp4,Does the camera roll counterclockwise?,No
7527,videos/5eDQ2SSsmEk.9.7.mp4,Does the camera roll counterclockwise?,Yes
7528,videos/6303.0.26.mp4,Does the camera roll clockwise?,Yes
7529,videos/QMlfVwN3iTw.2.0.mp4,Does the camera roll clockwise?,No
7530,videos/6303.0.26.mp4,Does the camera roll counterclockwise?,No
7531,videos/QMlfVwN3iTw.2.0.mp4,Does the camera roll counterclockwise?,Yes
7532,videos/Qh6c-SZmWUI.2.2.mp4,Does the camera roll clockwise?,Yes
7533,videos/4021529.0.0.mp4,Does the camera roll clockwise?,No
7534,videos/Qh6c-SZmWUI.2.2.mp4,Does the camera roll counterclockwise?,No
7535,videos/4021529.0.0.mp4,Does the camera roll counterclockwise?,Yes
7536,videos/upC8hjr2b4g.10.1.mp4,Does the camera roll clockwise?,Yes
7537,videos/QaRnEZFM6ZQ.2.4.mp4,Does the camera roll clockwise?,No
7538,videos/upC8hjr2b4g.10.1.mp4,Does the camera roll counterclockwise?,No
7539,videos/QaRnEZFM6ZQ.2.4.mp4,Does the camera roll counterclockwise?,Yes
7540,videos/3i-cb5ATODE.0.1.mp4,Does the camera roll clockwise?,Yes
7541,videos/2aU6O-hbhmI.0.22.mp4,Does the camera roll clockwise?,No
7542,videos/3i-cb5ATODE.0.1.mp4,Does the camera roll counterclockwise?,No
7543,videos/2aU6O-hbhmI.0.22.mp4,Does the camera roll counterclockwise?,Yes
7544,videos/2aU6O-hbhmI.0.20.mp4,Does the camera roll clockwise?,Yes
7545,videos/1265.1.33.mp4,Does the camera roll clockwise?,No
7546,videos/2aU6O-hbhmI.0.20.mp4,Does the camera roll counterclockwise?,No
7547,videos/1265.1.33.mp4,Does the camera roll counterclockwise?,Yes
7548,videos/0OFBj7EjZ-g.0.7.mp4,Does the camera tilt upward?,Yes
7549,videos/Hv_DRJZZ2qI.2.16.mp4,Does the camera tilt upward?,No
7550,videos/0OFBj7EjZ-g.0.7.mp4,Does the camera tilt downward?,No
7551,videos/Hv_DRJZZ2qI.2.16.mp4,Does the camera tilt downward?,Yes
7552,videos/016570694b24f7fefbc284e65d330e11e053542bd6ae8c24194ac0823b82c1eb.1.mp4,Does the camera tilt upward?,Yes
7553,videos/ZpJpZGktliQ.0.0.mp4,Does the camera tilt upward?,No
7554,videos/016570694b24f7fefbc284e65d330e11e053542bd6ae8c24194ac0823b82c1eb.1.mp4,Does the camera tilt downward?,No
7555,videos/ZpJpZGktliQ.0.0.mp4,Does the camera tilt downward?,Yes
7556,videos/u35WIs62R2M.1.4.mp4,Does the camera tilt upward?,Yes
7557,videos/2254244.3.mp4,Does the camera tilt upward?,No
7558,videos/u35WIs62R2M.1.4.mp4,Does the camera tilt downward?,No
7559,videos/2254244.3.mp4,Does the camera tilt downward?,Yes
7560,videos/KF5p8VIbt0Y.1.1.mp4,Does the camera tilt upward?,Yes
7561,videos/mIiPt1YVkP8.10.2.mp4,Does the camera tilt upward?,No
7562,videos/KF5p8VIbt0Y.1.1.mp4,Does the camera tilt downward?,No
7563,videos/mIiPt1YVkP8.10.2.mp4,Does the camera tilt downward?,Yes
7564,videos/VKre9_wM3Mo.0.4.mp4,Does the camera tilt upward?,Yes
7565,videos/4uGfFYzxWEg.4.9.mp4,Does the camera tilt upward?,No
7566,videos/VKre9_wM3Mo.0.4.mp4,Does the camera tilt downward?,No
7567,videos/4uGfFYzxWEg.4.9.mp4,Does the camera tilt downward?,Yes
7568,videos/QYAWxJ8a7RA.4.0.mp4,Does the camera tilt upward?,Yes
7569,videos/eWpsukBVJAI.0.1.mp4,Does the camera tilt upward?,No
7570,videos/QYAWxJ8a7RA.4.0.mp4,Does the camera tilt downward?,No
7571,videos/eWpsukBVJAI.0.1.mp4,Does the camera tilt downward?,Yes
7572,videos/OCBYMQzG44U.0.5.mp4,Does the camera tilt upward?,Yes
7573,videos/IAVXdvsmqBM.0.1.mp4,Does the camera tilt upward?,No
7574,videos/OCBYMQzG44U.0.5.mp4,Does the camera tilt downward?,No
7575,videos/IAVXdvsmqBM.0.1.mp4,Does the camera tilt downward?,Yes
7576,videos/mixkit-beautiful-dusk-on-a-large-lake-from-above-5005.0.mp4,Does the camera tilt upward?,Yes
7577,videos/kSx5KGOv5Qc.1.mp4,Does the camera tilt upward?,No
7578,videos/mixkit-beautiful-dusk-on-a-large-lake-from-above-5005.0.mp4,Does the camera tilt downward?,No
7579,videos/kSx5KGOv5Qc.1.mp4,Does the camera tilt downward?,Yes
7580,videos/88vmzn_LufA.0.1.mp4,Does the camera tilt upward?,Yes
7581,videos/ZU6ZU14lCNI.0.5.mp4,Does the camera tilt upward?,No
7582,videos/88vmzn_LufA.0.1.mp4,Does the camera tilt downward?,No
7583,videos/ZU6ZU14lCNI.0.5.mp4,Does the camera tilt downward?,Yes
7584,videos/as8lT-q2_E8.3.0.mp4,Does the camera tilt upward?,Yes
7585,videos/0OFBj7EjZ-g.6.1.mp4,Does the camera tilt upward?,No
7586,videos/as8lT-q2_E8.3.0.mp4,Does the camera tilt downward?,No
7587,videos/0OFBj7EjZ-g.6.1.mp4,Does the camera tilt downward?,Yes
7588,videos/awPo_VZabRc.2.3.mp4,Does the camera tilt upward?,Yes
7589,videos/1hu1np_BI2M.11.4.mp4,Does the camera tilt upward?,No
7590,videos/awPo_VZabRc.2.3.mp4,Does the camera tilt downward?,No
7591,videos/1hu1np_BI2M.11.4.mp4,Does the camera tilt downward?,Yes
7592,videos/Y_df8_eRbnY.1.0.mp4,Does the camera tilt upward?,Yes
7593,videos/Hv_DRJZZ2qI.2.22.mp4,Does the camera tilt upward?,No
7594,videos/Y_df8_eRbnY.1.0.mp4,Does the camera tilt downward?,No
7595,videos/Hv_DRJZZ2qI.2.22.mp4,Does the camera tilt downward?,Yes
7596,videos/RooDYxp5Fx8.3.6.mp4,Does the camera tilt upward?,Yes
7597,videos/F7iLfuci75Y.9.0.mp4,Does the camera tilt upward?,No
7598,videos/RooDYxp5Fx8.3.6.mp4,Does the camera tilt downward?,No
7599,videos/F7iLfuci75Y.9.0.mp4,Does the camera tilt downward?,Yes
7600,videos/mIiPt1YVkP8.10.7.mp4,Does the camera tilt upward?,Yes
7601,videos/5eDQ2SSsmEk.9.8.mp4,Does the camera tilt upward?,No
7602,videos/mIiPt1YVkP8.10.7.mp4,Does the camera tilt downward?,No
7603,videos/5eDQ2SSsmEk.9.8.mp4,Does the camera tilt downward?,Yes
7604,videos/fT6olrwrjnI.0.0.mp4,Does the camera tilt upward?,Yes
7605,videos/1448735.1.mp4,Does the camera tilt upward?,No
7606,videos/fT6olrwrjnI.0.0.mp4,Does the camera tilt downward?,No
7607,videos/1448735.1.mp4,Does the camera tilt downward?,Yes
7608,videos/H4AZhS5WqKk.2.19.mp4,Does the camera tilt upward?,Yes
7609,videos/Ejcl5Jk_4QU.8.1.mp4,Does the camera tilt upward?,No
7610,videos/H4AZhS5WqKk.2.19.mp4,Does the camera tilt downward?,No
7611,videos/Ejcl5Jk_4QU.8.1.mp4,Does the camera tilt downward?,Yes
7612,videos/u-dEnJpCGAQ.15.3.mp4,Does the camera tilt upward?,Yes
7613,videos/338.2.26.mp4,Does the camera tilt upward?,No
7614,videos/u-dEnJpCGAQ.15.3.mp4,Does the camera tilt downward?,No
7615,videos/338.2.26.mp4,Does the camera tilt downward?,Yes
7616,videos/J5Pnh0UcNxg.2.2.mp4,Does the camera tilt upward?,Yes
7617,videos/5eDQ2SSsmEk.15.5.mp4,Does the camera tilt upward?,No
7618,videos/J5Pnh0UcNxg.2.2.mp4,Does the camera tilt downward?,No
7619,videos/5eDQ2SSsmEk.15.5.mp4,Does the camera tilt downward?,Yes
7620,videos/88vmzn_LufA.5.0.mp4,Does the camera tilt upward?,Yes
7621,videos/3HYfPz8lvDI.5.2.mp4,Does the camera tilt upward?,No
7622,videos/88vmzn_LufA.5.0.mp4,Does the camera tilt downward?,No
7623,videos/3HYfPz8lvDI.5.2.mp4,Does the camera tilt downward?,Yes
7624,videos/7jUW96CiEKA.3.2.mp4,Does the camera tilt upward?,Yes
7625,videos/QYAWxJ8a7RA.1.0.mp4,Does the camera tilt upward?,No
7626,videos/7jUW96CiEKA.3.2.mp4,Does the camera tilt downward?,No
7627,videos/QYAWxJ8a7RA.1.0.mp4,Does the camera tilt downward?,Yes
7628,videos/upC8hjr2b4g.1.1.mp4,Does the camera tilt upward?,Yes
7629,videos/CBRwF0LU3Ys.0.0.mp4,Does the camera tilt upward?,No
7630,videos/upC8hjr2b4g.1.1.mp4,Does the camera tilt downward?,No
7631,videos/CBRwF0LU3Ys.0.0.mp4,Does the camera tilt downward?,Yes
7632,videos/34b53d534e3200be0eef4bb8c8d77da9723668281a6baee67b376935b20065f9.0.mp4,Does the camera tilt upward?,Yes
7633,videos/JDaw5I_5hPk.0.23.mp4,Does the camera tilt upward?,No
7634,videos/34b53d534e3200be0eef4bb8c8d77da9723668281a6baee67b376935b20065f9.0.mp4,Does the camera tilt downward?,No
7635,videos/JDaw5I_5hPk.0.23.mp4,Does the camera tilt downward?,Yes
7636,videos/4021298.0.4.mp4,Does the camera tilt upward?,Yes
7637,videos/CBRwF0LU3Ys.0.1.mp4,Does the camera tilt upward?,No
7638,videos/4021298.0.4.mp4,Does the camera tilt downward?,No
7639,videos/CBRwF0LU3Ys.0.1.mp4,Does the camera tilt downward?,Yes
7640,videos/0UthxdAH0ks.1.2.mp4,Does the camera tilt upward?,Yes
7641,videos/88vmzn_LufA.3.1.mp4,Does the camera tilt upward?,No
7642,videos/0UthxdAH0ks.1.2.mp4,Does the camera tilt downward?,No
7643,videos/88vmzn_LufA.3.1.mp4,Does the camera tilt downward?,Yes
7644,videos/9jLZPZEIWq0.0.0.mp4,Does the camera tilt upward?,Yes
7645,videos/OCBYMQzG44U.2.23.mp4,Does the camera tilt upward?,No
7646,videos/9jLZPZEIWq0.0.0.mp4,Does the camera tilt downward?,No
7647,videos/OCBYMQzG44U.2.23.mp4,Does the camera tilt downward?,Yes
7648,videos/XDndUR0xeAQ.0.2.mp4,Does the camera tilt upward?,Yes
7649,videos/GVr8pZmSa-c.0.11.mp4,Does the camera tilt upward?,No
7650,videos/XDndUR0xeAQ.0.2.mp4,Does the camera tilt downward?,No
7651,videos/GVr8pZmSa-c.0.11.mp4,Does the camera tilt downward?,Yes
7652,videos/6YDWsGwz2lI.0.0.mp4,Does the camera tilt upward?,Yes
7653,videos/1934.1.22.mp4,Does the camera tilt upward?,No
7654,videos/6YDWsGwz2lI.0.0.mp4,Does the camera tilt downward?,No
7655,videos/1934.1.22.mp4,Does the camera tilt downward?,Yes
7656,videos/KoJ0Pih0Ssc.2.5.mp4,Does the camera tilt upward?,Yes
7657,videos/wIYD42DV3Ro.0.5.mp4,Does the camera tilt upward?,No
7658,videos/KoJ0Pih0Ssc.2.5.mp4,Does the camera tilt downward?,No
7659,videos/wIYD42DV3Ro.0.5.mp4,Does the camera tilt downward?,Yes
7660,videos/XDndUR0xeAQ.0.5.mp4,Does the camera tilt upward?,Yes
7661,videos/-2uIa-XMJC0.5.3.mp4,Does the camera tilt upward?,No
7662,videos/XDndUR0xeAQ.0.5.mp4,Does the camera tilt downward?,No
7663,videos/-2uIa-XMJC0.5.3.mp4,Does the camera tilt downward?,Yes
7664,videos/4859.1.9.mp4,Does the camera tilt upward?,Yes
7665,videos/yGsVo0uIJVs.2.0.mp4,Does the camera tilt upward?,No
7666,videos/4859.1.9.mp4,Does the camera tilt downward?,No
7667,videos/yGsVo0uIJVs.2.0.mp4,Does the camera tilt downward?,Yes
7668,videos/u-dEnJpCGAQ.2.15.mp4,Does the camera tilt upward?,Yes
7669,videos/8iZ8RtiJq14.1.4.mp4,Does the camera tilt upward?,No
7670,videos/u-dEnJpCGAQ.2.15.mp4,Does the camera tilt downward?,No
7671,videos/8iZ8RtiJq14.1.4.mp4,Does the camera tilt downward?,Yes
7672,videos/0Um7WnY72Us.1.0.mp4,Does the camera tilt upward?,Yes
7673,videos/fUjoIUTFH1I.0.15.mp4,Does the camera tilt upward?,No
7674,videos/0Um7WnY72Us.1.0.mp4,Does the camera tilt downward?,No
7675,videos/fUjoIUTFH1I.0.15.mp4,Does the camera tilt downward?,Yes
7676,videos/1560.0.11.mp4,Does the camera tilt upward?,Yes
7677,videos/mXZ45yLpg14.0.7.mp4,Does the camera tilt upward?,No
7678,videos/1560.0.11.mp4,Does the camera tilt downward?,No
7679,videos/mXZ45yLpg14.0.7.mp4,Does the camera tilt downward?,Yes
7680,videos/u-dEnJpCGAQ.2.10.mp4,Does the camera tilt upward?,Yes
7681,videos/942.0.30.mp4,Does the camera tilt upward?,No
7682,videos/u-dEnJpCGAQ.2.10.mp4,Does the camera tilt downward?,No
7683,videos/942.0.30.mp4,Does the camera tilt downward?,Yes
7684,videos/60.0.12.mp4,Does the camera tilt upward?,Yes
7685,videos/x6P57x1gx94.0.6.mp4,Does the camera tilt upward?,No
7686,videos/60.0.12.mp4,Does the camera tilt downward?,No
7687,videos/x6P57x1gx94.0.6.mp4,Does the camera tilt downward?,Yes
7688,videos/y0aS2n1WmMg.0.0.mp4,Does the camera tilt upward?,Yes
7689,videos/s7I9Ab9rXkU.0.0.mp4,Does the camera tilt upward?,No
7690,videos/y0aS2n1WmMg.0.0.mp4,Does the camera tilt downward?,No
7691,videos/s7I9Ab9rXkU.0.0.mp4,Does the camera tilt downward?,Yes
7692,videos/1560.0.0.mp4,Does the camera tilt upward?,Yes
7693,videos/M0jmSsQ5ptw.0.0.mp4,Does the camera tilt upward?,No
7694,videos/1560.0.0.mp4,Does the camera tilt downward?,No
7695,videos/M0jmSsQ5ptw.0.0.mp4,Does the camera tilt downward?,Yes
7696,videos/5eDQ2SSsmEk.3.4.mp4,Does the camera tilt upward?,Yes
7697,videos/Gel59Iy3YhQ.2.4.mp4,Does the camera tilt upward?,No
7698,videos/5eDQ2SSsmEk.3.4.mp4,Does the camera tilt downward?,No
7699,videos/Gel59Iy3YhQ.2.4.mp4,Does the camera tilt downward?,Yes
7700,videos/FfSnJdpFBb8.0.1.mp4,Does the camera tilt upward?,Yes
7701,videos/4847.13.1.mp4,Does the camera tilt upward?,No
7702,videos/FfSnJdpFBb8.0.1.mp4,Does the camera tilt downward?,No
7703,videos/4847.13.1.mp4,Does the camera tilt downward?,Yes
7704,videos/3877.0.2.mp4,Does the camera tilt upward?,Yes
7705,videos/BV7Q0zYDO9I.3.0.mp4,Does the camera tilt upward?,No
7706,videos/3877.0.2.mp4,Does the camera tilt downward?,No
7707,videos/BV7Q0zYDO9I.3.0.mp4,Does the camera tilt downward?,Yes
7708,videos/OCBYMQzG44U.21.3.mp4,Does the camera tilt upward?,Yes
7709,videos/3epU697sU9E.1.7.mp4,Does the camera tilt upward?,No
7710,videos/OCBYMQzG44U.21.3.mp4,Does the camera tilt downward?,No
7711,videos/3epU697sU9E.1.7.mp4,Does the camera tilt downward?,Yes
7712,videos/xo9p8p6deRI.3.2.mp4,Does the camera tilt upward?,Yes
7713,videos/sJsu7Tv-fRY.7.2.mp4,Does the camera tilt upward?,No
7714,videos/xo9p8p6deRI.3.2.mp4,Does the camera tilt downward?,No
7715,videos/sJsu7Tv-fRY.7.2.mp4,Does the camera tilt downward?,Yes
7716,videos/XDndUR0xeAQ.0.3.mp4,Does the camera tilt upward?,Yes
7717,videos/m1LHXV49zn8.2.10.mp4,Does the camera tilt upward?,No
7718,videos/XDndUR0xeAQ.0.3.mp4,Does the camera tilt downward?,No
7719,videos/m1LHXV49zn8.2.10.mp4,Does the camera tilt downward?,Yes
7720,videos/_6DLjNKtENQ.0.13.mp4,Does the camera tilt upward?,Yes
7721,videos/69PPD7ZUJPc.0.0.mp4,Does the camera tilt upward?,No
7722,videos/_6DLjNKtENQ.0.13.mp4,Does the camera tilt downward?,No
7723,videos/69PPD7ZUJPc.0.0.mp4,Does the camera tilt downward?,Yes
7724,videos/8iZ8RtiJq14.5.3.mp4,Does the camera tilt upward?,Yes
7725,videos/4021786.0.4.mp4,Does the camera tilt upward?,No
7726,videos/8iZ8RtiJq14.5.3.mp4,Does the camera tilt downward?,No
7727,videos/4021786.0.4.mp4,Does the camera tilt downward?,Yes
7728,videos/ZpJpZGktliQ.0.0.mp4,Does the camera pan to the left?,Yes
7729,videos/Hv_DRJZZ2qI.2.16.mp4,Does the camera pan to the left?,No
7730,videos/ZpJpZGktliQ.0.0.mp4,Does the camera pan to the right?,No
7731,videos/Hv_DRJZZ2qI.2.16.mp4,Does the camera pan to the right?,Yes
7732,videos/rz8KzLbdS7g.8.5.mp4,Does the camera pan to the left?,Yes
7733,videos/OCBYMQzG44U.2.8.mp4,Does the camera pan to the left?,No
7734,videos/rz8KzLbdS7g.8.5.mp4,Does the camera pan to the right?,No
7735,videos/OCBYMQzG44U.2.8.mp4,Does the camera pan to the right?,Yes
7736,videos/A_StkRKB1jU.0.7.mp4,Does the camera pan to the left?,Yes
7737,videos/KF5p8VIbt0Y.1.1.mp4,Does the camera pan to the left?,No
7738,videos/A_StkRKB1jU.0.7.mp4,Does the camera pan to the right?,No
7739,videos/KF5p8VIbt0Y.1.1.mp4,Does the camera pan to the right?,Yes
7740,videos/0Pzq0URbL2M.5.1.mp4,Does the camera pan to the left?,Yes
7741,videos/NZ3Pba3Xsk4.5.3.mp4,Does the camera pan to the left?,No
7742,videos/0Pzq0URbL2M.5.1.mp4,Does the camera pan to the right?,No
7743,videos/NZ3Pba3Xsk4.5.3.mp4,Does the camera pan to the right?,Yes
7744,videos/7xltSb3VBJQ.2.4.mp4,Does the camera pan to the left?,Yes
7745,videos/LNHBMFCzznE.5.13.mp4,Does the camera pan to the left?,No
7746,videos/7xltSb3VBJQ.2.4.mp4,Does the camera pan to the right?,No
7747,videos/LNHBMFCzznE.5.13.mp4,Does the camera pan to the right?,Yes
7748,videos/2254244.3.mp4,Does the camera pan to the left?,Yes
7749,videos/4uGfFYzxWEg.5.0.mp4,Does the camera pan to the left?,No
7750,videos/2254244.3.mp4,Does the camera pan to the right?,No
7751,videos/4uGfFYzxWEg.5.0.mp4,Does the camera pan to the right?,Yes
7752,videos/5eDQ2SSsmEk.3.6.mp4,Does the camera pan to the left?,Yes
7753,videos/nGJMwixogyk.5.4.mp4,Does the camera pan to the left?,No
7754,videos/5eDQ2SSsmEk.3.6.mp4,Does the camera pan to the right?,No
7755,videos/nGJMwixogyk.5.4.mp4,Does the camera pan to the right?,Yes
7756,videos/eWpsukBVJAI.0.1.mp4,Does the camera pan to the left?,Yes
7757,videos/IAVXdvsmqBM.0.1.mp4,Does the camera pan to the left?,No
7758,videos/eWpsukBVJAI.0.1.mp4,Does the camera pan to the right?,No
7759,videos/IAVXdvsmqBM.0.1.mp4,Does the camera pan to the right?,Yes
7760,videos/Hv_DRJZZ2qI.2.9.mp4,Does the camera pan to the left?,Yes
7761,videos/kSx5KGOv5Qc.1.mp4,Does the camera pan to the left?,No
7762,videos/Hv_DRJZZ2qI.2.9.mp4,Does the camera pan to the right?,No
7763,videos/kSx5KGOv5Qc.1.mp4,Does the camera pan to the right?,Yes
7764,videos/cf38f819cc3cee008c891a9256c3b59ef9f62b883ed02ed76427f304ffac991e.2.mp4,Does the camera pan to the left?,Yes
7765,videos/8SphTOiOe6k.0.7.mp4,Does the camera pan to the left?,No
7766,videos/cf38f819cc3cee008c891a9256c3b59ef9f62b883ed02ed76427f304ffac991e.2.mp4,Does the camera pan to the right?,No
7767,videos/8SphTOiOe6k.0.7.mp4,Does the camera pan to the right?,Yes
7768,videos/LZkl0_9xFOU.3.1.mp4,Does the camera pan to the left?,Yes
7769,videos/0OFBj7EjZ-g.0.1.mp4,Does the camera pan to the left?,No
7770,videos/LZkl0_9xFOU.3.1.mp4,Does the camera pan to the right?,No
7771,videos/0OFBj7EjZ-g.0.1.mp4,Does the camera pan to the right?,Yes
7772,videos/iXzposKQzvs.2.1.mp4,Does the camera pan to the left?,Yes
7773,videos/RooDYxp5Fx8.0.4.mp4,Does the camera pan to the left?,No
7774,videos/iXzposKQzvs.2.1.mp4,Does the camera pan to the right?,No
7775,videos/RooDYxp5Fx8.0.4.mp4,Does the camera pan to the right?,Yes
7776,videos/8jT9ygmMvMg.0.9.mp4,Does the camera pan to the left?,Yes
7777,videos/mIiPt1YVkP8.11.0.mp4,Does the camera pan to the left?,No
7778,videos/8jT9ygmMvMg.0.9.mp4,Does the camera pan to the right?,No
7779,videos/mIiPt1YVkP8.11.0.mp4,Does the camera pan to the right?,Yes
7780,videos/mixkit-snowy-mountain-in-canada-full-of-pine-trees-3390.0.mp4,Does the camera pan to the left?,Yes
7781,videos/RooDYxp5Fx8.0.1.mp4,Does the camera pan to the left?,No
7782,videos/mixkit-snowy-mountain-in-canada-full-of-pine-trees-3390.0.mp4,Does the camera pan to the right?,No
7783,videos/RooDYxp5Fx8.0.1.mp4,Does the camera pan to the right?,Yes
7784,videos/0OFBj7EjZ-g.6.1.mp4,Does the camera pan to the left?,Yes
7785,videos/PIvOfcR77SQ.7.0.mp4,Does the camera pan to the left?,No
7786,videos/0OFBj7EjZ-g.6.1.mp4,Does the camera pan to the right?,No
7787,videos/PIvOfcR77SQ.7.0.mp4,Does the camera pan to the right?,Yes
7788,videos/1hu1np_BI2M.11.4.mp4,Does the camera pan to the left?,Yes
7789,videos/3005.1.8.mp4,Does the camera pan to the left?,No
7790,videos/1hu1np_BI2M.11.4.mp4,Does the camera pan to the right?,No
7791,videos/3005.1.8.mp4,Does the camera pan to the right?,Yes
7792,videos/RZs5Hz1klno.1.1.mp4,Does the camera pan to the left?,Yes
7793,videos/187.6.13.mp4,Does the camera pan to the left?,No
7794,videos/RZs5Hz1klno.1.1.mp4,Does the camera pan to the right?,No
